codigo_departamento;codigo_municipio;anno;poblacion
41;41797;2022;11.318
41;41797;2023;11.475
41;41799;2010;11.622
41;41799;2011;11.627
41;41799;2012;11.630
41;41799;2013;11.652
41;41799;2014;11.691
41;41799;2015;11.680
41;41799;2016;11.780
41;41799;2017;11.805
41;41799;2018;11.800
41;41799;2019;11.775
41;41799;2020;12.133
41;41799;2021;12.297
41;41799;2022;12.444
41;41799;2023;12.572
41;41801;2010;7.730
41;41801;2011;7.785
41;41801;2012;7.847
41;41801;2013;7.905
41;41801;2014;7.887
41;41801;2015;7.936
41;41801;2016;7.958
41;41801;2017;7.968
41;41801;2018;8.052
41;41801;2019;8.064
41;41801;2020;8.302
41;41801;2021;8.388
41;41801;2022;8.486
41;41801;2023;8.605
41;41807;2010;20.279
41;41807;2011;20.474
41;41807;2012;20.628
41;41807;2013;20.838
41;41807;2014;21.026
41;41807;2015;21.180
41;41807;2016;21.307
41;41807;2017;21.563
41;41807;2018;21.799
41;41807;2019;21.921
41;41807;2020;22.543
41;41807;2021;22.829
41;41807;2022;23.101
41;41807;2023;23.395
41;41872;2010;7.155
41;41872;2011;7.143
41;41872;2012;7.129
41;41872;2013;7.196
41;41872;2014;7.244
41;41872;2015;7.284
41;41872;2016;7.244
41;41872;2017;7.211
41;41872;2018;7.288
41;41872;2019;7.247
41;41872;2020;7.528
41;41872;2021;7.598
41;41872;2022;7.680
41;41872;2023;7.782
41;41885;2010;7.186
41;41885;2011;7.256
41;41885;2012;7.341
41;41885;2013;7.412
41;41885;2014;7.473
41;41885;2015;7.563
41;41885;2016;7.572
41;41885;2017;7.637
41;41885;2018;7.730
41;41885;2019;7.774
41;41885;2020;7.930
41;41885;2021;8.022
41;41885;2022;8.133
41;41885;2023;8.218
44;44001;2010;150.847
44;44001;2011;154.539
44;44001;2012;158.325
44;44001;2013;162.196
44;44001;2014;166.070
44;44001;2015;170.031
44;44001;2016;174.676
44;44001;2017;180.175
44;44001;2018;188.014
44;44001;2019;195.747
44;44001;2020;206.087
44;44001;2021;212.481
44;44001;2022;217.719
44;44001;2023;222.541
44;44035;2010;22.725
44;44035;2011;23.388
44;44035;2012;24.060
44;44035;2013;24.733
44;44035;2014;25.409
44;44035;2015;26.065
44;44035;2016;26.874
44;44035;2017;27.799
44;44035;2018;29.148
44;44035;2019;30.848
44;44035;2020;32.308
44;44035;2021;33.478
44;44035;2022;34.350
44;44035;2023;35.116
44;44078;2010;28.804
44;44078;2011;29.519
44;44078;2012;30.225
44;44078;2013;30.949
44;44078;2014;31.697
44;44078;2015;32.390
44;44078;2016;33.275
44;44078;2017;34.255
44;44078;2018;35.743
44;44078;2019;37.170
44;44078;2020;39.510
44;44078;2021;40.884
44;44078;2022;41.927
44;44078;2023;42.906
44;44090;2010;29.247
44;44090;2011;30.198
44;44090;2012;31.127
44;44090;2013;32.021
44;44090;2014;32.942
44;44090;2015;33.829
44;44090;2016;34.856
44;44090;2017;36.037
44;44090;2018;37.740
44;44090;2019;40.051
44;44090;2020;42.157
44;44090;2021;43.892
44;44090;2022;44.966
44;44090;2023;45.876
44;44098;2010;11.867
44;44098;2011;11.925
44;44098;2012;11.993
44;44098;2013;12.059
44;44098;2014;12.141
44;44098;2015;12.298
44;44098;2016;12.413
44;44098;2017;12.643
44;44098;2018;13.016
44;44098;2019;13.706
44;44098;2020;14.210
44;44098;2021;14.637
44;44098;2022;15.013
44;44098;2023;15.317
44;44110;2010;6.473
44;44110;2011;6.517
44;44110;2012;6.562
44;44110;2013;6.639
44;44110;2014;6.675
44;44110;2015;6.782
44;44110;2016;6.889
44;44110;2017;6.990
44;44110;2018;7.185
44;44110;2019;7.574
44;44110;2020;7.830
44;44110;2021;8.047
44;44110;2022;8.237
44;44110;2023;8.441
44;44279;2010;35.313
44;44279;2011;36.023
44;44279;2012;36.734
44;44279;2013;37.505
44;44279;2014;38.238
44;44279;2015;39.079
44;44279;2016;39.987
44;44279;2017;41.100
44;44279;2018;42.772
44;44279;2019;43.728
44;44279;2020;46.607
44;44279;2021;47.885
44;44279;2022;49.072
44;44279;2023;50.242
44;44378;2010;16.540
44;44378;2011;16.845
44;44378;2012;17.200
44;44378;2013;17.555
44;44378;2014;17.898
44;44378;2015;18.294
44;44378;2016;18.713
44;44378;2017;19.259
44;44378;2018;20.044
44;44378;2019;21.151
44;44378;2020;22.071
44;44378;2021;22.825
44;44378;2022;23.409
44;44378;2023;23.911
44;44420;2010;2.928
44;44420;2011;2.982
44;44420;2012;3.004
44;44420;2013;3.070
44;44420;2014;3.118
44;44420;2015;3.193
44;44420;2016;3.263
44;44420;2017;3.355
44;44420;2018;3.498
44;44420;2019;3.686
44;44420;2020;3.804
44;44420;2021;3.883
44;44420;2022;3.973
44;44420;2023;4.072
44;44430;2010;138.504
44;44430;2011;141.759
44;44430;2012;145.050
44;44430;2013;148.351
44;44430;2014;151.637
44;44430;2015;155.013
44;44430;2016;159.010
44;44430;2017;163.731
44;44430;2018;170.582
44;44430;2019;178.832
44;44430;2020;185.999
44;44430;2021;191.241
44;44430;2022;195.871
44;44430;2023;200.136
44;44560;2010;67.916
44;44560;2011;69.557
44;44560;2012;71.131
44;44560;2013;72.704
44;44560;2014;74.223
44;44560;2015;75.761
44;44560;2016;77.625
44;44560;2017;79.819
44;44560;2018;83.072
44;44560;2019;88.881
44;44560;2020;90.687
44;44560;2021;93.190
44;44560;2022;95.275
44;44560;2023;97.010
44;44650;2010;41.910
44;44650;2011;42.288
44;44650;2012;42.685
44;44650;2013;43.113
44;44650;2014;43.569
44;44650;2015;44.015
44;44650;2016;44.662
44;44650;2017;45.483
44;44650;2018;46.953
44;44650;2019;48.387
44;44650;2020;51.027
44;44650;2021;52.406
44;44650;2022;53.731
44;44650;2023;54.858
44;44847;2010;134.825
44;44847;2011;137.911
44;44847;2012;140.878
44;44847;2013;143.784
44;44847;2014;146.629
44;44847;2015;149.529
44;44847;2016;153.027
44;44847;2017;157.199
44;44847;2018;163.462
44;44847;2019;177.815
44;44847;2020;179.188
44;44847;2021;184.577
44;44847;2022;188.827
44;44847;2023;192.278
44;44855;2010;10.489
44;44855;2011;10.470
44;44855;2012;10.456
44;44855;2013;10.467
44;44855;2014;10.515
44;44855;2015;10.526
44;44855;2016;10.648
44;44855;2017;10.736
44;44855;2018;10.985
44;44855;2019;11.114
44;44855;2020;11.791
44;44855;2021;12.025
44;44855;2022;12.320
44;44855;2023;12.578
44;44874;2010;24.525
44;44874;2011;24.822
44;44874;2012;25.144
44;44874;2013;25.470
44;44874;2014;25.857
44;44874;2015;26.287
44;44874;2016;26.782
44;44874;2017;27.431
44;44874;2018;28.346
44;44874;2019;28.816
44;44874;2020;30.791
44;44874;2021;31.630
44;44874;2022;32.431
44;44874;2023;33.115
47;47001;2010;433.916
47;47001;2011;441.291
47;47001;2012;448.452
47;47001;2013;455.526
47;47001;2014;462.394
47;47001;2015;469.272
47;47001;2016;477.190
47;47001;2017;486.246
47;47001;2018;499.192
47;47001;2019;521.239
47;47001;2020;530.107
47;47001;2021;540.204
47;47001;2022;548.202
47;47001;2023;555.030
47;47030;2010;13.314
47;47030;2011;13.581
47;47030;2012;13.852
47;47030;2013;14.074
47;47030;2014;14.277
47;47030;2015;14.508
47;47030;2016;14.752
47;47030;2017;15.049
47;47030;2018;15.511
47;47030;2019;16.194
47;47030;2020;16.622
47;47030;2021;17.038
47;47030;2022;17.325
47;47030;2023;17.549
47;47053;2010;35.285
47;47053;2011;35.771
47;47053;2012;36.266
47;47053;2013;36.741
47;47053;2014;37.205
47;47053;2015;37.659
47;47053;2016;38.193
47;47053;2017;38.877
47;47053;2018;39.857
47;47053;2019;40.726
47;47053;2020;42.497
47;47053;2021;43.413
47;47053;2022;44.081
47;47053;2023;44.857
47;47058;2010;28.439
47;47058;2011;28.668
47;47058;2012;28.816
47;47058;2013;28.989
47;47058;2014;29.126
47;47058;2015;29.254
47;47058;2016;29.417
47;47058;2017;29.712
47;47058;2018;30.218
47;47058;2019;31.077
47;47058;2020;32.096
47;47058;2021;32.723
47;47058;2022;33.252
47;47058;2023;33.688
47;47161;2010;8.910
47;47161;2011;9.004
47;47161;2012;9.073
47;47161;2013;9.178
47;47161;2014;9.296
47;47161;2015;9.428
47;47161;2016;9.547
47;47161;2017;9.710
47;47161;2018;9.890
47;47161;2019;9.885
47;47161;2020;10.549
47;47161;2021;10.767
47;47161;2022;10.954
47;47161;2023;11.146
47;47170;2010;17.971
47;47170;2011;18.427
47;47170;2012;18.854
47;47170;2013;19.310
47;47170;2014;19.737
47;47170;2015;20.127
47;47170;2016;20.602
47;47170;2017;21.151
47;47170;2018;21.862
47;47170;2019;22.715
47;47170;2020;23.374
47;47170;2021;23.928
47;47170;2022;24.291
47;47170;2023;24.624
47;47189;2010;115.015
47;47189;2011;115.521
47;47189;2012;115.954
47;47189;2013;116.349
47;47189;2014;116.604
47;47189;2015;116.934
47;47189;2016;117.496
47;47189;2017;118.322
47;47189;2018;120.071
47;47189;2019;122.285
47;47189;2020;126.370
47;47189;2021;128.153
47;47189;2022;130.000
47;47189;2023;132.157
47;47205;2010;9.694
47;47205;2011;9.728
47;47205;2012;9.796
47;47205;2013;9.874
47;47205;2014;9.961
47;47205;2015;10.045
47;47205;2016;10.168
47;47205;2017;10.276
47;47205;2018;10.505
47;47205;2019;10.908
47;47205;2020;11.168
47;47205;2021;11.414
47;47205;2022;11.590
47;47205;2023;11.731
47;47245;2010;58.409
47;47245;2011;59.184
47;47245;2012;59.921
47;47245;2013;60.652
47;47245;2014;61.370
47;47245;2015;62.069
47;47245;2016;62.912
47;47245;2017;63.918
47;47245;2018;65.457
47;47245;2019;67.811
47;47245;2020;69.696
47;47245;2021;71.156
47;47245;2022;72.286
47;47245;2023;73.253
47;47258;2010;18.863
47;47258;2011;19.277
47;47258;2012;19.673
47;47258;2013;20.034
47;47258;2014;20.472
47;47258;2015;20.906
47;47258;2016;21.318
47;47258;2017;21.823
47;47258;2018;22.530
47;47258;2019;23.400
47;47258;2020;24.091
47;47258;2021;24.646
47;47258;2022;25.042
47;47258;2023;25.382
47;47268;2010;17.716
47;47268;2011;17.925
47;47268;2012;18.132
47;47268;2013;18.381
47;47268;2014;18.547
47;47268;2015;18.732
47;47268;2016;18.953
47;47268;2017;19.264
47;47268;2018;19.697
47;47268;2019;20.455
47;47268;2020;20.776
47;47268;2021;21.099
47;47268;2022;21.406
47;47268;2023;21.634
47;47288;2010;59.205
47;47288;2011;59.997
47;47288;2012;60.758
47;47288;2013;61.519
47;47288;2014;62.222
47;47288;2015;62.947
47;47288;2016;63.819
47;47288;2017;64.852
47;47288;2018;66.433
47;47288;2019;68.681
47;47288;2020;70.639
47;47288;2021;72.056
47;47288;2022;73.170
47;47288;2023;74.175
47;47318;2010;24.126
47;47318;2011;24.401
47;47318;2012;24.686
47;47318;2013;24.861
47;47318;2014;25.140
47;47318;2015;25.404
47;47318;2016;25.689
47;47318;2017;26.054
47;47318;2018;26.620
47;47318;2019;27.345
47;47318;2020;28.418
47;47318;2021;29.069
47;47318;2022;29.568
47;47318;2023;29.946
47;47460;2010;15.676
47;47460;2011;16.118
47;47460;2012;16.592
47;47460;2013;17.012
47;47460;2014;17.485
47;47460;2015;17.917
47;47460;2016;18.414
47;47460;2017;18.932
47;47460;2018;19.663
47;47460;2019;20.485
47;47460;2020;21.045
47;47460;2021;21.544
47;47460;2022;21.867
47;47460;2023;22.104
47;47541;2010;7.986
47;47541;2011;8.122
47;47541;2012;8.249
47;47541;2013;8.388
47;47541;2014;8.498
47;47541;2015;8.650
47;47541;2016;8.817
47;47541;2017;8.946
47;47541;2018;9.196
47;47541;2019;9.225
47;47541;2020;9.845
47;47541;2021;10.062
47;47541;2022;10.236
47;47541;2023;10.411
47;47545;2010;11.685
47;47545;2011;11.723
47;47545;2012;11.748
47;47545;2013;11.722
47;47545;2014;11.793
47;47545;2015;11.815
47;47545;2016;11.862
47;47545;2017;11.917
47;47545;2018;12.093
47;47545;2019;12.548
47;47545;2020;12.835
47;47545;2021;13.094
47;47545;2022;13.310
47;47545;2023;13.498
47;47551;2010;33.384
47;47551;2011;33.777
47;47551;2012;34.210
47;47551;2013;34.644
47;47551;2014;34.994
47;47551;2015;35.379
47;47551;2016;35.881
47;47551;2017;36.437
47;47551;2018;37.341
47;47551;2019;38.203
47;47551;2020;39.594
47;47551;2021;40.364
47;47551;2022;41.019
47;47551;2023;41.612
47;47555;2010;54.008
47;47555;2011;54.860
47;47555;2012;55.706
47;47555;2013;56.515
47;47555;2014;57.335
47;47555;2015;58.101
47;47555;2016;59.051
47;47555;2017;60.142
47;47555;2018;61.766
47;47555;2019;63.026
47;47555;2020;65.962
47;47555;2021;67.418
47;47555;2022;68.466
47;47555;2023;69.707
47;47570;2010;24.449
47;47570;2011;25.054
47;47570;2012;25.677
47;47570;2013;26.265
47;47570;2014;26.828
47;47570;2015;27.391
47;47570;2016;28.064
47;47570;2017;28.816
47;47570;2018;29.824
47;47570;2019;31.151
47;47570;2020;32.022
47;47570;2021;32.819
47;47570;2022;33.351
47;47570;2023;33.789
47;47605;2010;10.840
47;47605;2011;10.925
47;47605;2012;10.986
47;47605;2013;10.980
47;47605;2014;11.057
47;47605;2015;11.130
47;47605;2016;11.185
47;47605;2017;11.237
47;47605;2018;11.445
47;47605;2019;11.702
47;47605;2020;12.145
47;47605;2021;12.399
47;47605;2022;12.597
47;47605;2023;12.766
47;47660;2010;13.450
47;47660;2011;13.674
47;47660;2012;13.904
47;47660;2013;14.147
47;47660;2014;14.400
47;47660;2015;14.650
47;47660;2016;14.908
47;47660;2017;15.231
47;47660;2018;15.644
47;47660;2019;16.247
47;47660;2020;16.660
47;47660;2021;17.000
47;47660;2022;17.256
47;47660;2023;17.458
47;47675;2010;9.675
47;47675;2011;9.807
47;47675;2012;9.915
47;47675;2013;9.969
47;47675;2014;10.104
47;47675;2015;10.248
47;47675;2016;10.377
47;47675;2017;10.511
47;47675;2018;10.733
47;47675;2019;11.043
47;47675;2020;11.416
47;47675;2021;11.657
47;47675;2022;11.835
47;47675;2023;11.986
47;47692;2010;16.951
47;47692;2011;17.259
47;47692;2012;17.537
47;47692;2013;17.793
47;47692;2014;18.056
47;47692;2015;18.311
47;47692;2016;18.651
47;47692;2017;19.003
47;47692;2018;19.523
47;47692;2019;20.171
47;47692;2020;20.919
47;47692;2021;21.430
47;47692;2022;21.799
47;47692;2023;22.080
47;47703;2010;9.752
47;47703;2011;9.934
47;47703;2012;10.148
47;47703;2013;10.362
47;47703;2014;10.569
47;47703;2015;10.793
47;47703;2016;11.031
47;47703;2017;11.306
47;47703;2018;11.681
47;47703;2019;12.104
47;47703;2020;12.559
47;47703;2021;12.886
47;47703;2022;13.125
47;47703;2023;13.286
47;47707;2010;30.216
47;47707;2011;29.657
47;47707;2012;29.079
47;47707;2013;28.500
47;47707;2014;27.813
47;47707;2015;27.060
47;47707;2016;26.441
47;47707;2017;25.857
47;47707;2018;25.438
47;47707;2019;25.750
47;47707;2020;26.585
47;47707;2021;26.905
47;47707;2022;27.319
47;47707;2023;27.616
47;47720;2010;10.817
47;47720;2011;10.753
47;47720;2012;10.714
47;47720;2013;10.637
47;47720;2014;10.590
47;47720;2015;10.599
47;47720;2016;10.521
47;47720;2017;10.509
47;47720;2018;10.575
47;47720;2019;10.977
47;47720;2020;11.127
47;47720;2021;11.278
47;47720;2022;11.461
47;47720;2023;11.606
47;47745;2010;23.672
47;47745;2011;24.067
47;47745;2012;24.415
47;47745;2013;24.873
47;47745;2014;25.108
47;47745;2015;25.460
47;47745;2016;25.891
47;47745;2017;26.423
47;47745;2018;27.128
47;47745;2019;28.254
47;47745;2020;28.959
47;47745;2021;29.607
47;47745;2022;30.077
47;47745;2023;30.470
47;47798;2010;12.452
47;47798;2011;12.531
47;47798;2012;12.574
47;47798;2013;12.637
47;47798;2014;12.729
47;47798;2015;12.797
47;47798;2016;12.892
47;47798;2017;13.032
47;47798;2018;13.236
47;47798;2019;13.354
47;47798;2020;14.012
47;47798;2021;14.271
47;47798;2022;14.482
47;47798;2023;14.736
47;47960;2010;8.910
47;47960;2011;8.975
47;47960;2012;9.077
47;47960;2013;9.190
47;47960;2014;9.291
47;47960;2015;9.383
47;47960;2016;9.514
47;47960;2017;9.663
47;47960;2018;9.895
47;47960;2019;10.293
47;47960;2020;10.462
47;47960;2021;10.631
47;47960;2022;10.791
47;47960;2023;10.904
47;47980;2010;53.214
47;47980;2011;54.966
47;47980;2012;56.655
47;47980;2013;58.421
47;47980;2014;60.210
47;47980;2015;62.011
47;47980;2016;63.906
47;47980;2017;66.043
47;47980;2018;68.722
47;47980;2019;71.578
47;47980;2020;73.473
47;47980;2021;75.123
47;47980;2022;76.208
47;47980;2023;76.962
50;50001;2010;454.178
50;50001;2011;464.527
50;50001;2012;474.503
50;50001;2013;484.216
50;50001;2014;493.721
50;50001;2015;503.042
50;50001;2016;512.462
50;50001;2017;521.700
50;50001;2018;531.275
50;50001;2019;538.824
50;50001;2020;553.409
50;50001;2021;561.834
50;50001;2022;569.806
50;50001;2023;577.875
50;50006;2010;73.370
50;50006;2011;75.305
50;50006;2012;77.187
50;50006;2013;79.035
50;50006;2014;80.841
50;50006;2015;82.619
50;50006;2016;84.461
50;50006;2017;86.156
50;50006;2018;88.023
50;50006;2019;90.124
50;50006;2020;91.562
50;50006;2021;92.906
50;50006;2022;94.160
50;50006;2023;95.500
50;50110;2010;5.112
50;50110;2011;5.284
50;50110;2012;5.458
50;50110;2013;5.650
50;50110;2014;5.832
50;50110;2015;5.945
50;50110;2016;6.071
50;50110;2017;6.264
50;50110;2018;6.440
50;50110;2019;6.513
50;50110;2020;6.762
50;50110;2021;6.869
50;50110;2022;6.986
50;50110;2023;7.079
50;50124;2010;5.020
50;50124;2011;5.137
50;50124;2012;5.209
50;50124;2013;5.344
50;50124;2014;5.531
50;50124;2015;5.718
50;50124;2016;5.830
50;50124;2017;5.949
50;50124;2018;6.062
50;50124;2019;6.130
50;50124;2020;6.297
50;50124;2021;6.389
50;50124;2022;6.479
50;50124;2023;6.554
50;50150;2010;11.438
50;50150;2011;11.746
50;50150;2012;12.171
50;50150;2013;12.480
50;50150;2014;12.887
50;50150;2015;13.262
50;50150;2016;13.548
50;50150;2017;13.928
50;50150;2018;14.300
50;50150;2019;15.186
50;50150;2020;14.966
50;50150;2021;15.232
50;50150;2022;15.447
50;50150;2023;15.683
50;50223;2010;6.105
50;50223;2011;6.255
50;50223;2012;6.403
50;50223;2013;6.544
50;50223;2014;6.612
50;50223;2015;6.652
50;50223;2016;6.751
50;50223;2017;6.859
50;50223;2018;6.963
50;50223;2019;7.019
50;50223;2020;7.294
50;50223;2021;7.461
50;50223;2022;7.592
50;50223;2023;7.687
50;50226;2010;19.721
50;50226;2011;20.141
50;50226;2012;20.540
50;50226;2013;20.936
50;50226;2014;21.381
50;50226;2015;21.682
50;50226;2016;22.111
50;50226;2017;22.501
50;50226;2018;22.831
50;50226;2019;23.014
50;50226;2020;23.777
50;50226;2021;24.114
50;50226;2022;24.451
50;50226;2023;24.858
50;50245;2010;1.936
50;50245;2011;1.937
50;50245;2012;1.940
50;50245;2013;1.926
50;50245;2014;1.902
50;50245;2015;1.852
50;50245;2016;1.801
50;50245;2017;1.768
50;50245;2018;1.776
50;50245;2019;1.696
50;50245;2020;1.807
50;50245;2021;1.817
50;50245;2022;1.843
50;50245;2023;1.870
50;50251;2010;8.045
50;50251;2011;8.058
50;50251;2012;8.039
50;50251;2013;8.014
50;50251;2014;7.979
50;50251;2015;7.978
50;50251;2016;7.994
50;50251;2017;7.994
50;50251;2018;7.977
50;50251;2019;7.619
50;50251;2020;8.204
50;50251;2021;8.283
50;50251;2022;8.417
50;50251;2023;8.539
50;50270;2010;3.425
50;50270;2011;3.460
50;50270;2012;3.513
50;50270;2013;3.588
50;50270;2014;3.688
50;50270;2015;3.761
50;50270;2016;3.803
50;50270;2017;3.829
50;50270;2018;3.888
50;50270;2019;3.932
50;50270;2020;4.069
50;50270;2021;4.128
50;50270;2022;4.199
50;50270;2023;4.284
50;50287;2010;10.090
50;50287;2011;10.333
50;50287;2012;10.595
50;50287;2013;10.857
50;50287;2014;11.134
50;50287;2015;11.421
50;50287;2016;11.677
50;50287;2017;11.916
50;50287;2018;12.129
50;50287;2019;12.266
50;50287;2020;12.627
50;50287;2021;12.823
50;50287;2022;13.000
50;50287;2023;13.163
50;50313;2010;60.123
50;50313;2011;61.327
50;50313;2012;62.484
50;50313;2013;63.543
50;50313;2014;64.615
50;50313;2015;65.696
50;50313;2016;66.715
50;50313;2017;67.735
50;50313;2018;68.876
50;50313;2019;69.770
50;50313;2020;71.732
50;50313;2021;72.836
50;50313;2022;73.890
50;50313;2023;75.007
50;50318;2010;12.596
50;50318;2011;12.813
50;50318;2012;13.019
50;50318;2013;13.138
50;50318;2014;13.365
50;50318;2015;13.638
50;50318;2016;13.815
50;50318;2017;13.853
50;50318;2018;14.119
50;50318;2019;14.298
50;50318;2020;14.678
50;50318;2021;14.897
50;50318;2022;15.133
50;50318;2023;15.361
50;50325;2010;6.817
50;50325;2011;6.879
50;50325;2012;6.906
50;50325;2013;6.905
50;50325;2014;6.916
50;50325;2015;6.976
50;50325;2016;6.990
50;50325;2017;6.986
50;50325;2018;7.007
50;50325;2019;7.086
50;50325;2020;7.202
50;50325;2021;7.273
50;50325;2022;7.353
50;50325;2023;7.474
50;50330;2010;10.765
50;50330;2011;10.853
50;50330;2012;10.911
50;50330;2013;10.952
50;50330;2014;10.993
50;50330;2015;10.993
50;50330;2016;11.021
50;50330;2017;11.113
50;50330;2018;11.159
50;50330;2019;10.706
50;50330;2020;11.607
50;50330;2021;11.747
50;50330;2022;11.943
50;50330;2023;12.192
50;50350;2010;20.850
50;50350;2011;21.610
50;50350;2012;22.380
50;50350;2013;23.152
50;50350;2014;23.879
50;50350;2015;24.605
50;50350;2016;25.335
50;50350;2017;26.129
50;50350;2018;26.890
50;50350;2019;27.534
50;50350;2020;27.854
50;50350;2021;28.177
50;50350;2022;28.525
50;50350;2023;28.920
50;50370;2010;8.400
50;50370;2011;8.530
50;50370;2012;8.639
50;50370;2013;8.760
50;50370;2014;8.854
50;50370;2015;8.953
50;50370;2016;9.050
50;50370;2017;9.176
50;50370;2018;9.284
50;50370;2019;9.388
50;50370;2020;9.578
50;50370;2021;9.691
50;50370;2022;9.822
50;50370;2023;9.989
50;50400;2010;10.793
50;50400;2011;10.878
50;50400;2012;10.971
50;50400;2013;11.084
50;50400;2014;11.114
50;50400;2015;11.140
50;50400;2016;11.235
50;50400;2017;11.389
50;50400;2018;11.463
50;50400;2019;11.256
50;50400;2020;11.854
50;50400;2021;12.007
50;50400;2022;12.188
50;50400;2023;12.378
50;50450;2010;7.947
50;50450;2011;8.054
50;50450;2012;8.091
50;50450;2013;8.126
50;50450;2014;8.161
50;50450;2015;8.225
50;50450;2016;8.289
50;50450;2017;8.362
50;50450;2018;8.390
50;50450;2019;8.484
50;50450;2020;8.662
50;50450;2021;8.760
50;50450;2022;8.907
50;50450;2023;9.038
50;50568;2010;32.491
50;50568;2011;33.643
50;50568;2012;34.807
50;50568;2013;35.937
50;50568;2014;37.091
50;50568;2015;38.144
50;50568;2016;39.240
50;50568;2017;40.428
50;50568;2018;41.513
50;50568;2019;42.677
50;50568;2020;43.470
50;50568;2021;44.239
50;50568;2022;44.852
50;50568;2023;45.511
50;50573;2010;27.174
50;50573;2011;27.614
50;50573;2012;28.028
50;50573;2013;28.447
50;50573;2014;28.833
50;50573;2015;29.251
50;50573;2016;29.617
50;50573;2017;30.016
50;50573;2018;30.399
50;50573;2019;30.301
50;50573;2020;31.618
50;50573;2021;32.091
50;50573;2022;32.577
50;50573;2023;33.079
50;50577;2010;9.517
50;50577;2011;9.624
50;50577;2012;9.732
50;50577;2013;9.833
50;50577;2014;9.913
50;50577;2015;10.008
50;50577;2016;10.161
50;50577;2017;10.360
50;50577;2018;10.423
50;50577;2019;10.359
50;50577;2020;10.817
50;50577;2021;10.963
50;50577;2022;11.125
50;50577;2023;11.300
50;50590;2010;12.808
50;50590;2011;12.854
50;50590;2012;12.878
50;50590;2013;12.982
50;50590;2014;13.014
50;50590;2015;13.015
50;50590;2016;13.020
50;50590;2017;13.033
50;50590;2018;13.061
50;50590;2019;12.918
50;50590;2020;13.260
50;50590;2021;13.292
50;50590;2022;13.471
50;50590;2023;13.663
50;50606;2010;15.769
50;50606;2011;16.091
50;50606;2012;16.442
50;50606;2013;16.739
50;50606;2014;16.958
50;50606;2015;17.331
50;50606;2016;17.648
50;50606;2017;17.895
50;50606;2018;18.268
50;50606;2019;18.474
50;50606;2020;19.016
50;50606;2021;19.316
50;50606;2022;19.583
50;50606;2023;19.890
50;50680;2010;10.022
50;50680;2011;10.289
50;50680;2012;10.635
50;50680;2013;10.992
50;50680;2014;11.266
50;50680;2015;11.539
50;50680;2016;11.802
50;50680;2017;12.064
50;50680;2018;12.296
50;50680;2019;12.598
50;50680;2020;12.847
50;50680;2021;13.047
50;50680;2022;13.238
50;50680;2023;13.433
50;50683;2010;8.636
50;50683;2011;8.734
50;50683;2012;8.784
50;50683;2013;8.816
50;50683;2014;8.862
50;50683;2015;8.975
50;50683;2016;9.049
50;50683;2017;9.111
50;50683;2018;9.118
50;50683;2019;8.948
50;50683;2020;9.441
50;50683;2021;9.547
50;50683;2022;9.700
50;50683;2023;9.862
50;50686;2010;1.369
50;50686;2011;1.366
50;50686;2012;1.358
50;50686;2013;1.413
50;50686;2014;1.378
50;50686;2015;1.348
50;50686;2016;1.324
50;50686;2017;1.310
50;50686;2018;1.307
50;50686;2019;1.266
50;50686;2020;1.332
50;50686;2021;1.362
50;50686;2022;1.373
50;50686;2023;1.385
50;50689;2010;23.928
50;50689;2011;24.310
50;50689;2012;24.668
50;50689;2013;25.006
50;50689;2014;25.354
50;50689;2015;25.669
50;50689;2016;26.051
50;50689;2017;26.431
50;50689;2018;26.707
50;50689;2019;26.571
50;50689;2020;27.970
50;50689;2021;28.489
50;50689;2022;28.956
50;50689;2023;29.399
50;50711;2010;17.589
50;50711;2011;17.625
50;50711;2012;17.675
50;50711;2013;17.686
50;50711;2014;17.734
50;50711;2015;17.794
50;50711;2016;17.762
50;50711;2017;17.688
50;50711;2018;17.778
50;50711;2019;17.168
50;50711;2020;18.320
50;50711;2021;18.514
50;50711;2022;18.794
50;50711;2023;19.112
52;52001;2010;378.072
52;52001;2011;380.245
52;52001;2012;382.333
52;52001;2013;384.087
52;52001;2014;385.710
52;52001;2015;387.388
52;52001;2016;389.184
52;52001;2017;390.727
52;52001;2018;392.930
52;52001;2019;392.748
52;52001;2020;402.073
52;52001;2021;405.730
52;52001;2022;408.358
52;52001;2023;410.835
52;52019;2010;10.545
52;52019;2011;10.474
52;52019;2012;10.355
52;52019;2013;10.222
52;52019;2014;10.104
52;52019;2015;9.936
52;52019;2016;9.807
52;52019;2017;9.807
52;52019;2018;9.642
52;52019;2019;9.443
52;52019;2020;9.810
52;52019;2021;9.860
52;52019;2022;9.927
52;52019;2023;9.993
52;52022;2010;6.985
52;52022;2011;7.046
52;52022;2012;7.051
52;52022;2013;7.130
52;52022;2014;7.238
52;52022;2015;7.244
52;52022;2016;7.236
52;52022;2017;7.355
52;52022;2018;7.392
52;52022;2019;7.375
52;52022;2020;7.566
52;52022;2021;7.636
52;52022;2022;7.679
52;52022;2023;7.734
52;52036;2010;9.403
52;52036;2011;9.351
52;52036;2012;9.333
52;52036;2013;9.237
52;52036;2014;9.052
52;52036;2015;8.938
52;52036;2016;8.849
52;52036;2017;8.753
52;52036;2018;8.801
52;52036;2019;8.678
52;52036;2020;8.903
52;52036;2021;8.925
52;52036;2022;8.987
52;52036;2023;9.056
