codigo_municipio,anno,cantidad,delito,codigo_departamento,poblacion,indice
25845,2017,8,6,25,6700.0,119.4
25845,2017,5,7,25,6700.0,74.63
25845,2017,4,8,25,6700.0,59.7
25845,2017,8,11,25,6700.0,119.4
25845,2017,39,14,25,6700.0,582.09
25845,2017,5,15,25,6700.0,74.63
25845,2018,3,3,25,6945.0,43.2
25845,2018,6,6,25,6945.0,86.39
25845,2018,7,7,25,6945.0,100.79
25845,2018,5,8,25,6945.0,71.99
25845,2018,1,9,25,6945.0,14.4
25845,2018,3,10,25,6945.0,43.2
25845,2018,26,11,25,6945.0,374.37
25845,2018,52,14,25,6945.0,748.74
25845,2018,8,15,25,6945.0,115.19
25845,2019,3,2,25,7144.0,41.99
25845,2019,3,3,25,7144.0,41.99
25845,2019,1,7,25,7144.0,14.0
25845,2019,3,8,25,7144.0,41.99
25845,2019,4,10,25,7144.0,55.99
25845,2019,13,11,25,7144.0,181.97
25845,2019,31,14,25,7144.0,433.93
25845,2019,7,15,25,7144.0,97.98
25851,2011,1,7,25,3910.0,25.58
25851,2011,1,8,25,3910.0,25.58
25851,2011,3,14,25,3910.0,76.73
25851,2012,2,7,25,3924.0,50.97
25851,2012,2,9,25,3924.0,50.97
25851,2012,1,10,25,3924.0,25.48
25851,2012,1,14,25,3924.0,25.48
25851,2014,2,6,25,3987.0,50.16
25851,2014,1,10,25,3987.0,25.08
25851,2014,4,11,25,3987.0,100.33
25851,2014,1,15,25,3987.0,25.08
25851,2017,2,3,25,4155.0,48.13
25851,2017,1,6,25,4155.0,24.07
25851,2017,4,7,25,4155.0,96.27
25851,2017,6,8,25,4155.0,144.4
25851,2017,1,9,25,4155.0,24.07
25851,2017,7,11,25,4155.0,168.47
25851,2017,15,14,25,4155.0,361.01
25851,2017,7,15,25,4155.0,168.47
25851,2018,1,1,25,4246.0,23.55
25851,2018,2,7,25,4246.0,47.1
25851,2018,5,8,25,4246.0,117.76
25851,2018,3,11,25,4246.0,70.65
25851,2018,13,14,25,4246.0,306.17
25851,2018,5,15,25,4246.0,117.76
25851,2019,7,7,25,4324.0,161.89
25851,2019,1,8,25,4324.0,23.13
25851,2019,3,11,25,4324.0,69.38
25851,2019,8,14,25,4324.0,185.01
25851,2019,1,15,25,4324.0,23.13
25862,2016,1,7,25,6670.0,14.99
25862,2016,6,8,25,6670.0,89.96
25862,2016,1,9,25,6670.0,14.99
25862,2016,1,11,25,6670.0,14.99
25862,2016,6,14,25,6670.0,89.96
25862,2016,1,15,25,6670.0,14.99
25862,2017,1,2,25,6737.0,14.84
25862,2017,2,6,25,6737.0,29.69
25862,2017,9,7,25,6737.0,133.59
25862,2017,1,8,25,6737.0,14.84
25862,2017,4,9,25,6737.0,59.37
25862,2017,2,10,25,6737.0,29.69
25862,2017,2,11,25,6737.0,29.69
25862,2017,15,14,25,6737.0,222.65
25862,2017,5,15,25,6737.0,74.22
25862,2018,3,6,25,6847.0,43.81
25862,2018,5,7,25,6847.0,73.02
25862,2018,3,8,25,6847.0,43.81
25862,2018,3,9,25,6847.0,43.81
25862,2018,5,11,25,6847.0,73.02
25862,2018,18,14,25,6847.0,262.89
25862,2018,7,15,25,6847.0,102.23
25862,2019,2,6,25,6975.0,28.67
25862,2019,3,7,25,6975.0,43.01
25862,2019,6,8,25,6975.0,86.02
25862,2019,1,9,25,6975.0,14.34
25862,2019,9,11,25,6975.0,129.03
25862,2019,2,13,25,6975.0,28.67
25862,2019,15,14,25,6975.0,215.05
25862,2019,14,15,25,6975.0,200.72
25867,2011,1,3,25,3668.0,27.26
25867,2012,1,7,25,3717.0,26.9
25867,2012,1,8,25,3717.0,26.9
25867,2012,1,9,25,3717.0,26.9
25867,2013,1,7,25,3801.0,26.31
25867,2013,2,10,25,3801.0,52.62
25867,2013,4,14,25,3801.0,105.24
25867,2017,1,1,25,4198.0,23.82
25867,2017,1,3,25,4198.0,23.82
25867,2017,1,6,25,4198.0,23.82
25867,2017,3,8,25,4198.0,71.46
25867,2017,1,10,25,4198.0,23.82
25867,2017,1,11,25,4198.0,23.82
25867,2017,9,14,25,4198.0,214.39
25867,2017,1,15,25,4198.0,23.82
25867,2018,4,7,25,4339.0,92.19
25867,2018,4,8,25,4339.0,92.19
25867,2018,1,10,25,4339.0,23.05
25867,2018,2,11,25,4339.0,46.09
25867,2018,3,14,25,4339.0,69.14
25867,2018,1,15,25,4339.0,23.05
25867,2019,3,1,25,4497.0,66.71
25867,2019,3,7,25,4497.0,66.71
25867,2019,8,8,25,4497.0,177.9
25867,2019,3,11,25,4497.0,66.71
25867,2019,3,14,25,4497.0,66.71
25867,2019,4,15,25,4497.0,88.95
25871,2013,1,6,25,1673.0,59.77
25871,2013,1,14,25,1673.0,59.77
25871,2017,1,2,25,1721.0,58.11
25871,2017,2,3,25,1721.0,116.21
25871,2017,1,6,25,1721.0,58.11
25871,2017,2,7,25,1721.0,116.21
25871,2017,1,8,25,1721.0,58.11
25871,2017,6,11,25,1721.0,348.63
25871,2017,4,14,25,1721.0,232.42
25871,2017,1,15,25,1721.0,58.11
25871,2018,2,6,25,1758.0,113.77
25871,2018,2,8,25,1758.0,113.77
25871,2018,4,11,25,1758.0,227.53
25871,2018,3,14,25,1758.0,170.65
25871,2018,1,15,25,1758.0,56.88
25871,2019,1,6,25,1783.0,56.09
25871,2019,1,7,25,1783.0,56.09
25871,2019,3,11,25,1783.0,168.26
25871,2019,8,14,25,1783.0,448.68
25873,2010,1,6,25,14372.0,6.96
25873,2010,1,7,25,14372.0,6.96
25873,2010,4,8,25,14372.0,27.83
25873,2010,1,9,25,14372.0,6.96
25873,2010,3,14,25,14372.0,20.87
25873,2010,3,15,25,14372.0,20.87
25873,2011,2,2,25,14563.0,13.73
25873,2011,1,3,25,14563.0,6.87
25873,2011,1,6,25,14563.0,6.87
25873,2011,1,7,25,14563.0,6.87
25873,2011,3,8,25,14563.0,20.6
25873,2011,3,9,25,14563.0,20.6
25873,2011,18,14,25,14563.0,123.6
25873,2012,2,3,25,14816.0,13.5
25873,2012,4,6,25,14816.0,27.0
25873,2012,2,8,25,14816.0,13.5
25873,2012,2,11,25,14816.0,13.5
25873,2012,4,14,25,14816.0,27.0
25873,2013,1,3,25,15086.0,6.63
25873,2013,1,8,25,15086.0,6.63
25873,2013,3,9,25,15086.0,19.89
25873,2013,1,10,25,15086.0,6.63
25873,2013,18,14,25,15086.0,119.32
25873,2014,1,1,25,15376.0,6.5
25873,2014,1,6,25,15376.0,6.5
25873,2014,1,8,25,15376.0,6.5
25873,2014,10,11,25,15376.0,65.04
25873,2014,12,14,25,15376.0,78.04
25873,2014,2,15,25,15376.0,13.01
25873,2015,1,1,25,15725.0,6.36
25873,2015,1,3,25,15725.0,6.36
25873,2015,4,8,25,15725.0,25.44
25873,2015,1,9,25,15725.0,6.36
25873,2015,19,11,25,15725.0,120.83
25873,2015,1,14,25,15725.0,6.36
25873,2015,11,15,25,15725.0,69.95
25873,2016,1,2,25,16115.0,6.21
25873,2016,2,3,25,16115.0,12.41
25873,2016,9,8,25,16115.0,55.85
25873,2016,2,9,25,16115.0,12.41
25873,2016,36,11,25,16115.0,223.39
25873,2016,31,14,25,16115.0,192.37
25873,2016,9,15,25,16115.0,55.85
25873,2017,1,1,25,16589.0,6.03
25873,2017,10,2,25,16589.0,60.28
25873,2017,8,3,25,16589.0,48.22
25873,2017,11,6,25,16589.0,66.31
25873,2017,13,7,25,16589.0,78.37
25873,2017,13,8,25,16589.0,78.37
25873,2017,1,9,25,16589.0,6.03
25873,2017,1,10,25,16589.0,6.03
25873,2017,29,11,25,16589.0,174.81
25873,2017,46,14,25,16589.0,277.29
25873,2017,3,15,25,16589.0,18.08
25873,2018,7,2,25,17187.0,40.73
25873,2018,6,3,25,17187.0,34.91
25873,2018,11,6,25,17187.0,64.0
25873,2018,11,7,25,17187.0,64.0
25873,2018,16,8,25,17187.0,93.09
25873,2018,3,9,25,17187.0,17.46
25873,2018,1,10,25,17187.0,5.82
25873,2018,48,11,25,17187.0,279.28
25873,2018,70,14,25,17187.0,407.28
25873,2018,14,15,25,17187.0,81.46
25873,2019,3,1,25,17796.0,16.86
25873,2019,2,2,25,17796.0,11.24
25873,2019,1,3,25,17796.0,5.62
25873,2019,12,6,25,17796.0,67.43
25873,2019,16,7,25,17796.0,89.91
25873,2019,12,8,25,17796.0,67.43
25873,2019,1,9,25,17796.0,5.62
25873,2019,1,10,25,17796.0,5.62
25873,2019,17,11,25,17796.0,95.53
25873,2019,59,14,25,17796.0,331.54
25873,2019,11,15,25,17796.0,61.81
25875,2010,2,2,25,21366.0,9.36
25875,2010,1,3,25,21366.0,4.68
25875,2010,2,5,25,21366.0,9.36
25875,2010,9,6,25,21366.0,42.12
25875,2010,1,7,25,21366.0,4.68
25875,2010,13,8,25,21366.0,60.84
25875,2010,5,9,25,21366.0,23.4
25875,2010,3,11,25,21366.0,14.04
25875,2010,20,14,25,21366.0,93.61
25875,2010,2,15,25,21366.0,9.36
25875,2011,2,1,25,21790.0,9.18
25875,2011,3,2,25,21790.0,13.77
25875,2011,28,6,25,21790.0,128.5
25875,2011,9,7,25,21790.0,41.3
25875,2011,42,8,25,21790.0,192.75
25875,2011,6,9,25,21790.0,27.54
25875,2011,5,11,25,21790.0,22.95
25875,2011,43,14,25,21790.0,197.34
25875,2011,1,15,25,21790.0,4.59
25875,2012,1,2,25,22300.0,4.48
25875,2012,1,3,25,22300.0,4.48
25875,2012,5,6,25,22300.0,22.42
25875,2012,2,7,25,22300.0,8.97
25875,2012,13,8,25,22300.0,58.3
25875,2012,6,9,25,22300.0,26.91
25875,2012,1,10,25,22300.0,4.48
25875,2012,3,11,25,22300.0,13.45
25875,2012,21,14,25,22300.0,94.17
25875,2013,3,1,25,22820.0,13.15
25875,2013,4,2,25,22820.0,17.53
25875,2013,4,5,25,22820.0,17.53
25875,2013,3,6,25,22820.0,13.15
25875,2013,1,7,25,22820.0,4.38
25875,2013,16,8,25,22820.0,70.11
25875,2013,3,9,25,22820.0,13.15
25875,2013,2,10,25,22820.0,8.76
25875,2013,7,11,25,22820.0,30.67
25875,2013,37,14,25,22820.0,162.14
25875,2014,3,1,25,23432.0,12.8
25875,2014,8,2,25,23432.0,34.14
25875,2014,1,3,25,23432.0,4.27
25875,2014,1,6,25,23432.0,4.27
25875,2014,6,7,25,23432.0,25.61
25875,2014,5,8,25,23432.0,21.34
25875,2014,3,9,25,23432.0,12.8
25875,2014,25,11,25,23432.0,106.69
25875,2014,11,14,25,23432.0,46.94
25875,2014,4,15,25,23432.0,17.07
25875,2015,5,1,25,24132.0,20.72
25875,2015,2,2,25,24132.0,8.29
25875,2015,4,5,25,24132.0,16.58
25875,2015,1,6,25,24132.0,4.14
25875,2015,4,7,25,24132.0,16.58
25875,2015,10,8,25,24132.0,41.44
25875,2015,5,9,25,24132.0,20.72
25875,2015,2,10,25,24132.0,8.29
25875,2015,57,11,25,24132.0,236.2
25875,2015,4,14,25,24132.0,16.58
25875,2015,16,15,25,24132.0,66.3
25875,2016,4,1,25,24903.0,16.06
25875,2016,8,5,25,24903.0,32.12
25875,2016,3,6,25,24903.0,12.05
25875,2016,3,7,25,24903.0,12.05
25875,2016,92,8,25,24903.0,369.43
25875,2016,7,9,25,24903.0,28.11
25875,2016,72,11,25,24903.0,289.12
25875,2016,190,14,25,24903.0,762.96
25875,2016,16,15,25,24903.0,64.25
25875,2017,2,1,25,25770.0,7.76
25875,2017,19,2,25,25770.0,73.73
25875,2017,8,3,25,25770.0,31.04
25875,2017,38,6,25,25770.0,147.46
25875,2017,66,7,25,25770.0,256.11
25875,2017,80,8,25,25770.0,310.44
25875,2017,1,9,25,25770.0,3.88
25875,2017,1,10,25,25770.0,3.88
25875,2017,72,11,25,25770.0,279.39
25875,2017,201,14,25,25770.0,779.98
25875,2017,35,15,25,25770.0,135.82
25875,2018,4,1,25,26873.0,14.88
25875,2018,21,2,25,26873.0,78.15
25875,2018,2,3,25,26873.0,7.44
25875,2018,4,5,25,26873.0,14.88
25875,2018,30,6,25,26873.0,111.64
25875,2018,34,7,25,26873.0,126.52
25875,2018,100,8,25,26873.0,372.12
25875,2018,4,9,25,26873.0,14.88
25875,2018,6,10,25,26873.0,22.33
25875,2018,50,11,25,26873.0,186.06
25875,2018,155,14,25,26873.0,576.79
25875,2018,31,15,25,26873.0,115.36
25875,2019,6,1,25,27986.0,21.44
25875,2019,9,2,25,27986.0,32.16
25875,2019,3,3,25,27986.0,10.72
25875,2019,25,6,25,27986.0,89.33
25875,2019,38,7,25,27986.0,135.78
25875,2019,86,8,25,27986.0,307.3
25875,2019,5,9,25,27986.0,17.87
25875,2019,7,10,25,27986.0,25.01
25875,2019,64,11,25,27986.0,228.69
25875,2019,151,14,25,27986.0,539.56
25875,2019,32,15,25,27986.0,114.34
25878,2010,1,6,25,12249.0,8.16
25878,2010,3,8,25,12249.0,24.49
25878,2010,3,9,25,12249.0,24.49
25878,2010,1,11,25,12249.0,8.16
25878,2010,8,14,25,12249.0,65.31
25878,2011,1,3,25,12255.0,8.16
25878,2011,1,6,25,12255.0,8.16
25878,2011,4,7,25,12255.0,32.64
25878,2011,3,8,25,12255.0,24.48
25878,2011,3,9,25,12255.0,24.48
25878,2011,1,10,25,12255.0,8.16
25878,2011,4,14,25,12255.0,32.64
25878,2012,2,6,25,12323.0,16.23
25878,2012,2,7,25,12323.0,16.23
25878,2012,1,8,25,12323.0,8.11
25878,2012,1,9,25,12323.0,8.11
25878,2012,1,11,25,12323.0,8.11
25878,2012,1,14,25,12323.0,8.11
25878,2013,1,7,25,12363.0,8.09
25878,2013,3,8,25,12363.0,24.27
25878,2013,1,9,25,12363.0,8.09
25878,2013,1,10,25,12363.0,8.09
25878,2013,1,14,25,12363.0,8.09
25878,2015,1,7,25,12583.0,7.95
25878,2015,1,8,25,12583.0,7.95
25878,2015,5,9,25,12583.0,39.74
25878,2015,1,10,25,12583.0,7.95
25878,2015,6,11,25,12583.0,47.68
25878,2015,4,14,25,12583.0,31.79
25878,2015,4,15,25,12583.0,31.79
25878,2016,1,2,25,12746.0,7.85
25878,2016,1,6,25,12746.0,7.85
25878,2016,1,7,25,12746.0,7.85
25878,2016,7,8,25,12746.0,54.92
25878,2016,2,9,25,12746.0,15.69
25878,2016,3,10,25,12746.0,23.54
25878,2016,4,11,25,12746.0,31.38
25878,2016,8,14,25,12746.0,62.76
25878,2016,3,15,25,12746.0,23.54
25878,2017,2,1,25,12935.0,15.46
25878,2017,4,2,25,12935.0,30.92
25878,2017,7,3,25,12935.0,54.12
25878,2017,7,6,25,12935.0,54.12
25878,2017,39,7,25,12935.0,301.51
25878,2017,23,8,25,12935.0,177.81
25878,2017,2,10,25,12935.0,15.46
25878,2017,3,11,25,12935.0,23.19
25878,2017,17,14,25,12935.0,131.43
25878,2017,9,15,25,12935.0,69.58
25878,2018,4,2,25,13234.0,30.23
25878,2018,6,3,25,13234.0,45.34
25878,2018,11,6,25,13234.0,83.12
25878,2018,37,7,25,13234.0,279.58
25878,2018,14,8,25,13234.0,105.79
25878,2018,2,9,25,13234.0,15.11
25878,2018,4,10,25,13234.0,30.23
25878,2018,16,11,25,13234.0,120.9
25878,2018,37,14,25,13234.0,279.58
25878,2018,16,15,25,13234.0,120.9
25878,2019,1,1,25,13508.0,7.4
25878,2019,1,2,25,13508.0,7.4
25878,2019,9,6,25,13508.0,66.63
25878,2019,48,7,25,13508.0,355.34
25878,2019,24,8,25,13508.0,177.67
25878,2019,11,9,25,13508.0,81.43
25878,2019,2,10,25,13508.0,14.81
25878,2019,6,11,25,13508.0,44.42
25878,2019,22,14,25,13508.0,162.87
25878,2019,11,15,25,13508.0,81.43
25885,2010,1,6,25,12588.0,7.94
25885,2010,1,9,25,12588.0,7.94
25885,2011,1,6,25,12465.0,8.02
25885,2011,1,7,25,12465.0,8.02
25885,2011,1,14,25,12465.0,8.02
25885,2013,1,3,25,12293.0,8.13
25885,2013,1,6,25,12293.0,8.13
25885,2013,2,7,25,12293.0,16.27
25885,2013,3,9,25,12293.0,24.4
25885,2013,1,10,25,12293.0,8.13
25885,2013,2,11,25,12293.0,16.27
25885,2013,6,14,25,12293.0,48.81
25885,2017,2,6,25,12219.0,16.37
25885,2017,1,7,25,12219.0,8.18
25885,2017,3,8,25,12219.0,24.55
25885,2017,1,10,25,12219.0,8.18
25885,2017,7,11,25,12219.0,57.29
25885,2017,12,14,25,12219.0,98.21
25885,2017,2,15,25,12219.0,16.37
25885,2018,7,6,25,12322.0,56.81
25885,2018,7,7,25,12322.0,56.81
25885,2018,6,8,25,12322.0,48.69
25885,2018,1,9,25,12322.0,8.12
25885,2018,1,11,25,12322.0,8.12
25885,2018,19,14,25,12322.0,154.2
25885,2018,7,15,25,12322.0,56.81
25885,2019,2,3,25,12367.0,16.17
25885,2019,5,6,25,12367.0,40.43
25885,2019,7,7,25,12367.0,56.6
25885,2019,7,8,25,12367.0,56.6
25885,2019,2,9,25,12367.0,16.17
25885,2019,2,10,25,12367.0,16.17
25885,2019,7,11,25,12367.0,56.6
25885,2019,29,14,25,12367.0,234.5
25885,2019,7,15,25,12367.0,56.6
25898,2011,1,6,25,3938.0,25.39
25898,2011,2,7,25,3938.0,50.79
25898,2011,1,8,25,3938.0,25.39
25898,2011,4,9,25,3938.0,101.57
25898,2011,1,11,25,3938.0,25.39
25898,2011,1,14,25,3938.0,25.39
25898,2012,1,7,25,4004.0,24.98
25898,2012,1,8,25,4004.0,24.98
25898,2012,5,11,25,4004.0,124.88
25898,2012,11,14,25,4004.0,274.73
25898,2013,1,3,25,4077.0,24.53
25898,2013,6,11,25,4077.0,147.17
25898,2016,1,6,25,4364.0,22.91
25898,2016,1,7,25,4364.0,22.91
25898,2016,17,8,25,4364.0,389.55
25898,2016,5,11,25,4364.0,114.57
25898,2016,25,14,25,4364.0,572.87
25898,2016,2,15,25,4364.0,45.83
25898,2017,3,1,25,4501.0,66.65
25898,2017,1,2,25,4501.0,22.22
25898,2017,6,3,25,4501.0,133.3
25898,2017,11,6,25,4501.0,244.39
25898,2017,40,7,25,4501.0,888.69
25898,2017,9,8,25,4501.0,199.96
25898,2017,7,11,25,4501.0,155.52
25898,2017,26,14,25,4501.0,577.65
25898,2017,2,15,25,4501.0,44.43
25898,2018,2,1,25,4659.0,42.93
25898,2018,1,2,25,4659.0,21.46
25898,2018,6,3,25,4659.0,128.78
25898,2018,13,6,25,4659.0,279.03
25898,2018,12,7,25,4659.0,257.57
25898,2018,4,8,25,4659.0,85.86
25898,2018,5,11,25,4659.0,107.32
25898,2018,7,14,25,4659.0,150.25
25898,2018,2,15,25,4659.0,42.93
25898,2019,2,1,25,4836.0,41.36
25898,2019,2,2,25,4836.0,41.36
25898,2019,4,6,25,4836.0,82.71
25898,2019,12,7,25,4836.0,248.14
25898,2019,11,8,25,4836.0,227.46
25898,2019,1,9,25,4836.0,20.68
25898,2019,10,11,25,4836.0,206.78
25898,2019,20,14,25,4836.0,413.56
25898,2019,5,15,25,4836.0,103.39
25899,2010,3,1,25,93191.0,3.22
25899,2010,23,6,25,93191.0,24.68
25899,2010,4,7,25,93191.0,4.29
25899,2010,64,8,25,93191.0,68.68
25899,2010,12,9,25,93191.0,12.88
25899,2010,2,10,25,93191.0,2.15
25899,2010,17,11,25,93191.0,18.24
25899,2010,99,14,25,93191.0,106.23
25899,2010,2,15,25,93191.0,2.15
25899,2011,5,1,25,96489.0,5.18
25899,2011,5,2,25,96489.0,5.18
25899,2011,5,3,25,96489.0,5.18
25899,2011,47,6,25,96489.0,48.71
25899,2011,22,7,25,96489.0,22.8
25899,2011,79,8,25,96489.0,81.87
25899,2011,24,9,25,96489.0,24.87
25899,2011,1,10,25,96489.0,1.04
25899,2011,8,11,25,96489.0,8.29
25899,2011,133,14,25,96489.0,137.84
25899,2011,7,15,25,96489.0,7.25
25899,2012,5,1,25,100054.0,5.0
25899,2012,4,2,25,100054.0,4.0
25899,2012,4,3,25,100054.0,4.0
25899,2012,50,6,25,100054.0,49.97
25899,2012,30,7,25,100054.0,29.98
25899,2012,88,8,25,100054.0,87.95
25899,2012,10,9,25,100054.0,9.99
25899,2012,21,11,25,100054.0,20.99
25899,2012,125,14,25,100054.0,124.93
25899,2012,4,15,25,100054.0,4.0
25899,2013,2,1,25,103968.0,1.92
25899,2013,3,2,25,103968.0,2.89
25899,2013,5,3,25,103968.0,4.81
25899,2013,2,5,25,103968.0,1.92
25899,2013,29,6,25,103968.0,27.89
25899,2013,13,7,25,103968.0,12.5
25899,2013,85,8,25,103968.0,81.76
25899,2013,16,9,25,103968.0,15.39
25899,2013,1,10,25,103968.0,0.96
25899,2013,18,11,25,103968.0,17.31
25899,2013,98,14,25,103968.0,94.26
25899,2013,3,15,25,103968.0,2.89
25899,2014,3,1,25,108243.0,2.77
25899,2014,7,2,25,108243.0,6.47
25899,2014,2,3,25,108243.0,1.85
25899,2014,12,6,25,108243.0,11.09
25899,2014,17,7,25,108243.0,15.71
25899,2014,37,8,25,108243.0,34.18
25899,2014,8,9,25,108243.0,7.39
25899,2014,9,10,25,108243.0,8.31
25899,2014,184,11,25,108243.0,169.99
25899,2014,78,14,25,108243.0,72.06
25899,2014,3,15,25,108243.0,2.77
25899,2015,4,1,25,112862.0,3.54
25899,2015,3,2,25,112862.0,2.66
25899,2015,2,3,25,112862.0,1.77
25899,2015,6,6,25,112862.0,5.32
25899,2015,9,7,25,112862.0,7.97
25899,2015,24,8,25,112862.0,21.26
25899,2015,23,9,25,112862.0,20.38
25899,2015,2,10,25,112862.0,1.77
25899,2015,365,11,25,112862.0,323.4
25899,2015,84,14,25,112862.0,74.43
25899,2015,34,15,25,112862.0,30.13
25899,2016,1,1,25,118023.0,0.85
25899,2016,5,3,25,118023.0,4.24
25899,2016,10,6,25,118023.0,8.47
25899,2016,8,7,25,118023.0,6.78
25899,2016,363,8,25,118023.0,307.57
25899,2016,21,9,25,118023.0,17.79
25899,2016,5,10,25,118023.0,4.24
25899,2016,491,11,25,118023.0,416.02
25899,2016,1,12,25,118023.0,0.85
25899,2016,770,14,25,118023.0,652.42
25899,2016,68,15,25,118023.0,57.62
25899,2017,15,1,25,123742.0,12.12
25899,2017,14,2,25,123742.0,11.31
25899,2017,31,3,25,123742.0,25.05
25899,2017,2,5,25,123742.0,1.62
25899,2017,216,6,25,123742.0,174.56
25899,2017,224,7,25,123742.0,181.02
25899,2017,580,8,25,123742.0,468.72
25899,2017,16,9,25,123742.0,12.93
25899,2017,13,10,25,123742.0,10.51
25899,2017,306,11,25,123742.0,247.29
25899,2017,611,14,25,123742.0,493.77
25899,2017,77,15,25,123742.0,62.23
25899,2018,12,1,25,130537.0,9.19
25899,2018,15,2,25,130537.0,11.49
25899,2018,19,3,25,130537.0,14.56
25899,2018,2,5,25,130537.0,1.53
25899,2018,145,6,25,130537.0,111.08
25899,2018,220,7,25,130537.0,168.53
25899,2018,612,8,25,130537.0,468.83
25899,2018,13,9,25,130537.0,9.96
25899,2018,8,10,25,130537.0,6.13
25899,2018,359,11,25,130537.0,275.02
25899,2018,1,13,25,130537.0,0.77
25899,2018,558,14,25,130537.0,427.47
25899,2018,91,15,25,130537.0,69.71
25899,2019,18,1,25,138654.0,12.98
25899,2019,21,2,25,138654.0,15.15
25899,2019,12,3,25,138654.0,8.65
25899,2019,163,6,25,138654.0,117.56
25899,2019,168,7,25,138654.0,121.16
25899,2019,737,8,25,138654.0,531.54
25899,2019,10,9,25,138654.0,7.21
25899,2019,16,10,25,138654.0,11.54
25899,2019,397,11,25,138654.0,286.32
25899,2019,2,13,25,138654.0,1.44
25899,2019,488,14,25,138654.0,351.96
25899,2019,96,15,25,138654.0,69.24
27001,2010,23,2,27,118339.0,19.44
27001,2010,18,6,27,118339.0,15.21
27001,2010,82,7,27,118339.0,69.29
27001,2010,108,8,27,118339.0,91.26
27001,2010,54,9,27,118339.0,45.63
27001,2010,5,10,27,118339.0,4.23
27001,2010,11,11,27,118339.0,9.3
27001,2010,2,13,27,118339.0,1.69
27001,2010,95,14,27,118339.0,80.28
27001,2010,17,15,27,118339.0,14.37
27001,2011,11,2,27,119989.0,9.17
27001,2011,16,6,27,119989.0,13.33
27001,2011,40,7,27,119989.0,33.34
27001,2011,55,8,27,119989.0,45.84
27001,2011,66,9,27,119989.0,55.01
27001,2011,10,10,27,119989.0,8.33
27001,2011,8,11,27,119989.0,6.67
27001,2011,1,13,27,119989.0,0.83
27001,2011,101,14,27,119989.0,84.17
27001,2011,5,15,27,119989.0,4.17
27001,2012,218,2,27,121657.0,179.19
27001,2012,35,6,27,121657.0,28.77
27001,2012,324,7,27,121657.0,266.32
27001,2012,430,8,27,121657.0,353.45
27001,2012,98,9,27,121657.0,80.55
27001,2012,23,10,27,121657.0,18.91
27001,2012,22,11,27,121657.0,18.08
27001,2012,1,13,27,121657.0,0.82
27001,2012,468,14,27,121657.0,384.69
27001,2012,124,15,27,121657.0,101.93
27001,2013,225,2,27,123177.0,182.66
27001,2013,27,6,27,123177.0,21.92
27001,2013,336,7,27,123177.0,272.78
27001,2013,423,8,27,123177.0,343.41
27001,2013,98,9,27,123177.0,79.56
27001,2013,51,10,27,123177.0,41.4
27001,2013,123,11,27,123177.0,99.86
27001,2013,2,12,27,123177.0,1.62
27001,2013,3,13,27,123177.0,2.44
27001,2013,353,14,27,123177.0,286.58
27001,2013,95,15,27,123177.0,77.12
27001,2014,1,1,27,124568.0,0.8
27001,2014,292,2,27,124568.0,234.41
27001,2014,8,6,27,124568.0,6.42
27001,2014,310,7,27,124568.0,248.86
27001,2014,436,8,27,124568.0,350.01
27001,2014,75,9,27,124568.0,60.21
27001,2014,47,10,27,124568.0,37.73
27001,2014,121,11,27,124568.0,97.14
27001,2014,5,13,27,124568.0,4.01
27001,2014,383,14,27,124568.0,307.46
27001,2014,88,15,27,124568.0,70.64
27001,2015,302,2,27,125909.0,239.86
27001,2015,249,7,27,125909.0,197.76
27001,2015,428,8,27,125909.0,339.93
27001,2015,75,9,27,125909.0,59.57
27001,2015,74,10,27,125909.0,58.77
27001,2015,240,11,27,125909.0,190.61
27001,2015,1,12,27,125909.0,0.79
27001,2015,293,14,27,125909.0,232.71
27001,2015,101,15,27,125909.0,80.22
27001,2016,302,2,27,127119.0,237.57
27001,2016,156,7,27,127119.0,122.72
27001,2016,672,8,27,127119.0,528.64
27001,2016,111,9,27,127119.0,87.32
27001,2016,89,10,27,127119.0,70.01
27001,2016,183,11,27,127119.0,143.96
27001,2016,1,13,27,127119.0,0.79
27001,2016,421,14,27,127119.0,331.19
27001,2016,93,15,27,127119.0,73.16
27001,2017,1,1,27,128214.0,0.78
27001,2017,303,2,27,128214.0,236.32
27001,2017,1,3,27,128214.0,0.78
27001,2017,226,6,27,128214.0,176.27
27001,2017,242,7,27,128214.0,188.75
27001,2017,614,8,27,128214.0,478.89
27001,2017,88,9,27,128214.0,68.64
27001,2017,116,10,27,128214.0,90.47
27001,2017,108,11,27,128214.0,84.23
27001,2017,1,13,27,128214.0,0.78
27001,2017,466,14,27,128214.0,363.45
27001,2017,90,15,27,128214.0,70.2
27001,2018,1,1,27,129237.0,0.77
27001,2018,375,2,27,129237.0,290.16
27001,2018,200,6,27,129237.0,154.75
27001,2018,146,7,27,129237.0,112.97
27001,2018,643,8,27,129237.0,497.54
27001,2018,93,9,27,129237.0,71.96
27001,2018,84,10,27,129237.0,65.0
27001,2018,88,11,27,129237.0,68.09
27001,2018,447,14,27,129237.0,345.88
27001,2018,114,15,27,129237.0,88.21
27001,2019,3,1,27,130042.0,2.31
27001,2019,422,2,27,130042.0,324.51
27001,2019,2,4,27,130042.0,1.54
27001,2019,204,6,27,130042.0,156.87
27001,2019,171,7,27,130042.0,131.5
27001,2019,754,8,27,130042.0,579.81
